time,h_s,h_max,t_p
2024-10-22T00:00:00,0.009,0.018,14.895
2024-10-22T00:30:00,0.009,0.018,18.204
2024-10-22T01:00:00,0.009,0.02,18.204
2024-10-22T01:30:00,0.009,0.019,16.384
2024-10-22T02:00:00,0.008,0.017,18.204
2024-10-22T02:30:00,0.008,0.023,16.384
2024-10-22T03:00:00,0.009,0.023,16.384
2024-10-22T03:30:00,0.009,0.018,16.384
2024-10-22T04:00:00,0.009,0.019,16.384
2024-10-22T04:30:00,0.009,0.022,16.384
2024-10-22T05:00:00,0.01,0.02,18.204
2024-10-22T05:30:00,0.01,0.02,16.384
2024-10-22T06:00:00,0.008,0.014,18.204
2024-10-22T06:30:00,0.009,0.019,16.384
2024-10-22T07:00:00,0.008,0.02,16.384
2024-10-22T07:30:00,0.009,0.019,18.204
2024-10-22T08:00:00,0.009,0.019,16.384
2024-10-22T08:30:00,0.108,2.659,20.48
2024-10-22T09:00:00,0.786,3.676,20.48
2024-10-22T09:30:00,4.323,20.703,18.204
2024-10-22T10:00:00,0.276,0.416,11.703
2024-10-22T10:30:00,0.263,0.45,11.703
2024-10-22T11:00:00,0.277,0.49,11.703
2024-10-22T11:30:00,0.263,0.49,10.24
2024-10-22T12:00:00,0.285,0.531,11.703
2024-10-22T12:30:00,0.284,0.434,11.703
2024-10-22T13:00:00,0.292,0.496,11.703
2024-10-22T13:30:00,0.279,0.465,10.923
2024-10-22T14:00:00,0.287,0.524,11.703
2024-10-22T14:30:00,0.272,0.542,10.923
2024-10-22T15:00:00,0.293,0.524,11.703
2024-10-22T15:30:00,0.284,0.473,10.923
2024-10-22T16:00:00,0.276,0.489,8.623
2024-10-22T16:30:00,0.279,0.522,11.703
2024-10-22T17:00:00,0.281,0.445,10.923
2024-10-22T17:30:00,0.271,0.464,10.923
2024-10-22T18:00:00,0.266,0.492,13.653
2024-10-22T18:30:00,0.252,0.389,12.603
2024-10-22T19:00:00,0.273,0.514,13.653
2024-10-22T19:30:00,0.235,0.365,11.703
2024-10-22T20:00:00,0.257,0.473,13.653
2024-10-22T20:30:00,0.242,0.409,11.703
2024-10-22T21:00:00,0.228,0.432,9.638
2024-10-22T21:30:00,0.225,0.4,13.653
2024-10-22T22:00:00,0.253,0.53,13.653
2024-10-22T22:30:00,0.238,0.368,13.653
2024-10-22T23:00:00,0.251,0.456,13.653
2024-10-22T23:30:00,0.248,0.336,6.827
2024-10-23T00:00:00,0.249,0.384,10.24
2024-10-23T00:30:00,0.254,0.393,11.703
2024-10-23T01:00:00,0.25,0.457,11.703
2024-10-23T01:30:00,0.234,0.459,11.703
2024-10-23T02:00:00,0.24,0.34,11.703
2024-10-23T02:30:00,0.25,0.385,12.603
2024-10-23T03:00:00,0.243,0.374,11.703
2024-10-23T03:30:00,0.251,0.413,12.603
2024-10-23T04:00:00,0.241,0.36,12.603
2024-10-23T04:30:00,0.239,0.383,13.653
2024-10-23T05:00:00,0.227,0.318,13.653
2024-10-23T05:30:00,0.245,0.43,13.653
2024-10-23T06:00:00,0.255,0.396,13.653
2024-10-23T06:30:00,0.265,0.442,13.653
2024-10-23T07:00:00,0.246,0.398,11.703
2024-10-23T07:30:00,0.256,0.407,12.603
2024-10-23T08:00:00,0.25,0.36,12.603
2024-10-23T08:30:00,0.263,0.368,13.653
2024-10-23T09:00:00,0.225,0.391,12.603
2024-10-23T09:30:00,0.242,0.323,13.653
2024-10-23T10:00:00,0.238,0.415,13.653
2024-10-23T10:30:00,0.236,0.422,10.24
2024-10-23T11:00:00,0.236,0.35,13.653
2024-10-23T11:30:00,0.228,0.369,5.851
2024-10-23T12:00:00,0.241,0.4,13.653
2024-10-23T12:30:00,0.23,0.362,5.851
2024-10-23T13:00:00,0.229,0.343,5.851
2024-10-23T13:30:00,0.221,0.32,13.653
2024-10-23T14:00:00,0.207,0.367,12.603
2024-10-23T14:30:00,0.2,0.319,11.703
2024-10-23T15:00:00,0.19,0.369,12.603
2024-10-23T15:30:00,0.184,0.277,11.703
2024-10-23T16:00:00,0.19,0.325,12.603
2024-10-23T16:30:00,0.195,0.287,11.703
2024-10-23T17:00:00,0.199,0.306,11.703
2024-10-23T17:30:00,0.204,0.294,11.703
2024-10-23T18:00:00,0.184,0.282,11.703
2024-10-23T18:30:00,0.189,0.322,11.703
2024-10-23T19:00:00,0.19,0.391,10.923
2024-10-23T19:30:00,0.2,0.334,11.703
2024-10-23T20:00:00,0.22,0.372,11.703
2024-10-23T20:30:00,0.209,0.302,10.923
2024-10-23T21:00:00,0.197,0.3,11.703
2024-10-23T21:30:00,0.206,0.376,10.24
2024-10-23T22:00:00,0.205,0.305,11.703
2024-10-23T22:30:00,0.208,0.347,10.24
2024-10-23T23:00:00,0.214,0.339,10.24
2024-10-23T23:30:00,0.191,0.298,10.24
2024-10-24T00:00:00,0.203,0.402,11.703
2024-10-24T00:30:00,0.197,0.304,12.603
2024-10-24T01:00:00,0.191,0.342,10.24
2024-10-24T01:30:00,0.186,0.286,12.603
2024-10-24T02:00:00,0.181,0.27,11.703
2024-10-24T02:30:00,0.183,0.288,9.638
2024-10-24T03:00:00,0.172,0.272,12.603
2024-10-24T03:30:00,0.184,0.348,11.703
2024-10-24T04:00:00,0.174,0.31,12.603
2024-10-24T04:30:00,0.171,0.282,8.623
2024-10-24T05:00:00,0.18,0.291,9.102
2024-10-24T05:30:00,0.184,0.288,7.802
2024-10-24T06:00:00,0.174,0.292,8.192
2024-10-24T06:30:00,0.183,0.272,9.638
2024-10-24T07:00:00,0.184,0.329,7.447
2024-10-24T07:30:00,0.19,0.295,10.923
2024-10-24T08:00:00,0.211,0.342,5.65
2024-10-24T08:30:00,0.194,0.289,12.603
2024-10-24T09:00:00,0.184,0.32,10.923
2024-10-24T09:30:00,0.195,0.356,8.192
2024-10-24T10:00:00,0.195,0.327,6.068
2024-10-24T10:30:00,0.195,0.332,5.851
2024-10-24T11:00:00,0.202,0.363,4.551
2024-10-24T11:30:00,0.222,0.457,6.554
2024-10-24T13:30:00,0.216,0.35,6.302
2024-10-24T14:00:00,0.233,0.368,5.65
2024-10-24T14:30:00,0.238,0.447,6.068
2024-10-24T15:00:00,0.248,0.42,5.65
2024-10-24T15:30:00,0.419,0.887,2.482
2024-10-24T16:00:00,0.596,1.013,4.428
2024-10-24T16:30:00,0.54,0.975,4.819
2024-10-24T17:00:00,0.503,0.984,4.428
2024-10-24T17:30:00,0.456,0.792,4.819
2024-10-24T18:00:00,0.41,0.602,8.623
2024-10-24T18:30:00,0.392,0.632,8.623
2024-10-24T19:00:00,0.386,0.684,8.623
2024-10-24T19:30:00,0.395,0.745,6.302
2024-10-24T20:00:00,0.415,0.732,9.102
2024-10-24T20:30:00,0.426,0.678,8.192
2024-10-24T21:00:00,0.441,0.694,8.192
2024-10-24T21:30:00,0.451,0.679,8.623
2024-10-24T22:00:00,0.451,0.781,7.802
2024-10-24T22:30:00,0.49,0.846,8.623
2024-10-24T23:00:00,0.482,0.78,7.447
2024-10-24T23:30:00,0.487,0.724,6.302
2024-10-25T00:00:00,0.508,0.784,7.802
2024-10-25T00:30:00,0.518,0.877,5.851
2024-10-25T01:00:00,0.549,0.759,5.851
2024-10-25T01:30:00,0.554,0.8,5.65
2024-10-25T02:00:00,0.558,0.925,7.447
2024-10-25T02:30:00,0.513,0.999,6.827
2024-10-25T03:00:00,0.497,0.841,6.554
2024-10-25T03:30:00,0.473,0.726,6.554
2024-10-25T04:00:00,0.48,0.714,6.302
2024-10-25T04:30:00,0.485,0.801,6.827
2024-10-25T05:00:00,0.455,0.849,6.827
2024-10-25T05:30:00,0.494,0.734,9.102
2024-10-25T06:00:00,0.471,0.819,6.068
2024-10-25T06:30:00,0.484,0.823,6.827
2024-10-25T07:00:00,0.494,0.853,6.068
2024-10-25T07:30:00,0.456,0.667,5.851
2024-10-25T08:00:00,0.445,0.685,5.461
2024-10-25T08:30:00,0.409,0.746,5.65
2024-10-25T09:00:00,0.405,0.633,7.802
2024-10-25T09:30:00,0.428,0.722,9.102
2024-10-25T10:00:00,0.425,0.638,9.102
2024-10-25T10:30:00,0.422,0.611,10.24
2024-10-25T11:00:00,0.47,0.73,7.447
2024-10-25T11:30:00,0.519,0.8,10.24
2024-10-25T12:00:00,0.517,0.84,6.827
2024-10-25T12:30:00,0.518,0.859,6.302
2024-10-25T13:00:00,0.552,0.956,10.923
2024-10-25T13:30:00,0.547,0.888,10.923
2024-10-25T14:00:00,0.556,0.915,11.703
2024-10-25T14:30:00,0.541,0.774,12.603
2024-10-25T15:00:00,0.531,0.791,11.703
2024-10-25T15:30:00,0.548,0.948,12.603
2024-10-25T16:00:00,0.545,0.743,10.923
2024-10-25T16:30:00,0.532,0.783,12.603
2024-10-25T17:00:00,0.51,0.737,12.603
2024-10-25T17:30:00,0.485,0.69,6.302
2024-10-25T18:00:00,0.468,0.81,11.703
2024-10-25T18:30:00,0.481,0.782,12.603
2024-10-25T19:00:00,0.477,0.689,10.923
2024-10-25T19:30:00,0.471,0.825,11.703
2024-10-25T20:00:00,0.503,0.772,13.653
2024-10-25T20:30:00,0.496,0.728,11.703
2024-10-25T21:00:00,0.529,0.813,11.703
2024-10-25T21:30:00,0.508,0.906,12.603
2024-10-25T22:00:00,0.555,0.852,5.851
2024-10-25T22:30:00,0.545,0.906,6.302
2024-10-25T23:00:00,0.54,0.921,6.827
2024-10-25T23:30:00,0.534,0.75,11.703
2024-10-26T00:00:00,0.536,0.795,5.851
2024-10-26T00:30:00,0.528,0.819,6.068
2024-10-26T01:00:00,0.506,0.824,13.653
2024-10-26T01:30:00,0.512,0.785,13.653
2024-10-26T02:00:00,0.494,0.696,13.653
2024-10-26T02:30:00,0.476,0.754,5.12
2024-10-26T03:00:00,0.492,0.911,12.603
2024-10-26T03:30:00,0.478,0.896,13.653
2024-10-26T04:00:00,0.501,0.813,13.653
2024-10-26T04:30:00,0.506,0.782,13.653
2024-10-26T05:00:00,0.466,0.729,13.653
2024-10-26T05:30:00,0.472,0.794,12.603
2024-10-26T06:00:00,0.452,0.767,13.653
2024-10-26T06:30:00,0.457,0.697,13.653
2024-10-26T07:00:00,0.451,0.705,13.653
2024-10-26T07:30:00,0.472,0.701,13.653
2024-10-26T08:00:00,0.456,0.706,5.65
2024-10-26T08:30:00,0.442,0.84,12.603
2024-10-26T09:00:00,0.424,0.747,12.603
2024-10-26T09:30:00,0.444,0.654,13.653
2024-10-26T10:00:00,0.435,0.704,13.653
2024-10-26T10:30:00,0.44,0.77,13.653
2024-10-26T11:00:00,0.427,0.649,12.603
2024-10-26T11:30:00,0.42,0.626,13.653
2024-10-26T12:00:00,0.427,0.712,5.65
2024-10-26T12:30:00,0.423,0.639,12.603
2024-10-26T13:00:00,0.404,0.659,12.603
2024-10-26T13:30:00,0.388,0.564,12.603
2024-10-26T14:00:00,0.374,0.587,12.603
2024-10-26T14:30:00,0.344,0.576,12.603
2024-10-26T15:00:00,0.378,0.596,10.923
2024-10-26T15:30:00,0.359,0.581,10.923
2024-10-26T16:00:00,0.37,0.557,12.603
2024-10-26T16:30:00,0.363,0.599,11.703
2024-10-26T17:00:00,0.354,0.544,10.923
2024-10-26T17:30:00,0.382,0.582,5.851
2024-10-26T18:00:00,0.417,0.679,11.703
2024-10-26T18:30:00,0.439,0.697,11.703
2024-10-26T19:00:00,0.423,0.691,11.703
2024-10-26T19:30:00,0.425,0.715,10.923
2024-10-26T20:00:00,0.429,0.672,11.703
2024-10-26T20:30:00,0.433,0.706,12.603
2024-10-26T21:00:00,0.425,0.73,12.603
2024-10-26T21:30:00,0.43,0.686,11.703
2024-10-26T22:00:00,0.432,0.825,12.603
2024-10-26T22:30:00,0.45,0.751,12.603
2024-10-26T23:00:00,0.434,0.864,5.461
2024-10-26T23:30:00,0.453,0.725,5.851
2024-10-27T00:00:00,0.449,0.749,7.447
2024-10-27T00:30:00,0.448,0.771,6.068
2024-10-27T01:00:00,0.448,0.785,8.192
2024-10-27T01:30:00,0.422,0.637,9.638
2024-10-27T02:00:00,0.42,0.699,11.703
2024-10-27T02:30:00,0.398,0.558,10.24
2024-10-27T03:00:00,0.386,0.635,10.24
2024-10-27T03:30:00,0.385,0.626,10.24
2024-10-27T04:00:00,0.382,0.543,9.638
2024-10-27T04:30:00,0.371,0.56,11.703
2024-10-27T05:00:00,0.359,0.508,9.638
2024-10-27T05:30:00,0.356,0.555,10.24
2024-10-27T06:00:00,0.356,0.513,11.703
2024-10-27T06:30:00,0.367,0.644,10.24
2024-10-27T07:00:00,0.372,0.666,9.638
2024-10-27T07:30:00,0.359,0.576,5.12
2024-10-27T08:00:00,0.364,0.597,9.638
2024-10-27T08:30:00,0.37,0.553,11.703
2024-10-27T09:00:00,0.367,0.685,10.24
2024-10-27T09:30:00,0.351,0.481,9.638
2024-10-27T10:00:00,0.361,0.566,9.638
2024-10-27T10:30:00,0.345,0.621,10.923
2024-10-27T11:00:00,0.345,0.516,10.923
2024-10-27T11:30:00,0.334,0.647,10.923
2024-10-27T12:00:00,0.317,0.472,10.923
2024-10-27T12:30:00,0.312,0.557,10.923
2024-10-27T13:00:00,0.284,0.493,10.923
2024-10-27T13:30:00,0.296,0.477,8.623
2024-10-27T14:00:00,0.289,0.516,8.623
2024-10-27T14:30:00,0.266,0.618,8.623
2024-10-27T15:00:00,0.284,0.555,9.638
2024-10-27T15:30:00,0.281,0.535,9.638
2024-10-27T16:00:00,0.287,0.477,8.623
2024-10-27T16:30:00,0.283,0.476,8.623
2024-10-27T17:00:00,0.261,0.441,10.24
2024-10-27T17:30:00,0.275,0.472,10.24
2024-10-27T18:00:00,0.264,0.478,10.24
2024-10-27T18:30:00,0.25,0.424,7.447
2024-10-27T19:00:00,0.248,0.414,8.623
2024-10-27T19:30:00,0.252,0.457,9.102
2024-10-27T20:00:00,0.247,0.338,9.638
2024-10-27T20:30:00,0.271,0.422,11.703
2024-10-27T21:00:00,0.258,0.447,10.24
2024-10-27T21:30:00,0.274,0.413,8.623
2024-10-27T22:00:00,0.266,0.469,8.623
2024-10-27T22:30:00,0.259,0.428,11.703
2024-10-27T23:00:00,0.265,0.425,7.447
2024-10-27T23:30:00,0.266,0.415,11.703
2024-10-28T00:00:00,0.261,0.402,9.638
2024-10-28T00:30:00,0.247,0.377,8.623
2024-10-28T01:00:00,0.26,0.415,13.653
2024-10-28T01:30:00,0.249,0.505,10.923
2024-10-28T02:00:00,0.262,0.405,10.923
2024-10-28T02:30:00,0.271,0.398,14.895
2024-10-28T03:00:00,0.26,0.357,13.653
2024-10-28T03:30:00,0.245,0.466,10.923
2024-10-28T04:00:00,0.262,0.466,13.653
2024-10-28T04:30:00,0.266,0.589,13.653
2024-10-28T05:00:00,0.264,0.485,10.24
2024-10-28T05:30:00,0.253,0.448,13.653
2024-10-28T06:00:00,0.246,0.421,5.851
2024-10-28T06:30:00,0.273,0.456,13.653
2024-10-28T07:00:00,0.278,0.451,13.653
2024-10-28T07:30:00,0.241,0.442,5.65
2024-10-28T08:00:00,0.244,0.43,13.653
2024-10-28T08:30:00,0.235,0.371,13.653
2024-10-28T09:00:00,0.274,0.47,13.653
2024-10-28T09:30:00,0.228,0.373,13.653
2024-10-28T10:00:00,0.259,0.391,14.895
2024-10-28T10:30:00,0.214,0.327,13.653
2024-10-28T11:00:00,0.224,0.478,13.653
2024-10-28T11:30:00,0.233,0.448,13.653
2024-10-28T12:00:00,0.21,0.373,13.653
2024-10-28T12:30:00,0.22,0.517,13.653
2024-10-28T13:00:00,0.215,0.378,13.653
2024-10-28T13:30:00,0.237,0.444,13.653
2024-10-28T14:00:00,0.228,0.436,13.653
2024-10-28T14:30:00,0.237,0.392,13.653
2024-10-28T15:00:00,0.226,0.417,7.447
2024-10-28T15:30:00,0.232,0.396,13.653
2024-10-28T16:00:00,0.244,0.468,13.653
2024-10-28T16:30:00,0.236,0.511,13.653
2024-10-28T17:00:00,0.227,0.461,13.653
2024-10-28T17:30:00,0.213,0.377,13.653
2024-10-28T18:00:00,0.228,0.406,13.653
2024-10-28T18:30:00,0.218,0.389,13.653
2024-10-28T19:00:00,0.194,0.412,6.554
2024-10-28T19:30:00,0.203,0.378,13.653
2024-10-28T20:00:00,0.188,0.375,5.65
2024-10-28T20:30:00,0.173,0.448,13.653
2024-10-28T21:00:00,0.182,0.318,13.653
2024-10-28T21:30:00,0.195,0.351,13.653
2024-10-28T22:00:00,0.225,0.347,13.653
2024-10-28T22:30:00,0.215,0.366,13.653
2024-10-28T23:00:00,0.227,0.361,13.653
2024-10-28T23:30:00,0.225,0.308,13.653
2024-10-29T00:00:00,0.248,0.385,13.653
2024-10-29T00:30:00,0.231,0.347,13.653
2024-10-29T01:00:00,0.241,0.402,14.895
2024-10-29T01:30:00,0.253,0.444,13.653
2024-10-29T02:00:00,0.24,0.403,13.653
2024-10-29T02:30:00,0.247,0.367,13.653
2024-10-29T03:00:00,0.241,0.42,13.653
2024-10-29T03:30:00,0.228,0.373,13.653
2024-10-29T04:00:00,0.218,0.37,13.653
2024-10-29T04:30:00,0.216,0.373,13.653
2024-10-29T05:00:00,0.214,0.326,13.653
2024-10-29T05:30:00,0.222,0.398,13.653
2024-10-29T06:00:00,0.209,0.317,13.653
2024-10-29T06:30:00,0.215,0.311,13.653
2024-10-29T07:00:00,0.215,0.372,13.653
2024-10-29T07:30:00,0.214,0.318,13.653
2024-10-29T08:00:00,0.216,0.36,13.653
2024-10-29T08:30:00,0.224,0.35,13.653
2024-10-29T09:00:00,0.205,0.361,12.603
2024-10-29T09:30:00,0.189,0.306,12.603
2024-10-29T10:00:00,0.199,0.326,12.603
2024-10-29T10:30:00,0.181,0.256,12.603
2024-10-29T11:00:00,0.175,0.269,12.603
2024-10-29T11:30:00,0.185,0.293,12.603
2024-10-29T12:00:00,0.179,0.347,12.603
2024-10-29T12:30:00,0.189,0.379,12.603
2024-10-29T13:00:00,0.179,0.407,11.703
2024-10-29T13:30:00,0.163,0.305,12.603
2024-10-29T14:00:00,0.186,0.409,10.923
2024-10-29T14:30:00,0.211,0.394,12.603
2024-10-29T15:00:00,0.206,0.432,10.923
2024-10-29T15:30:00,0.187,0.404,8.623
2024-10-29T16:00:00,0.205,0.408,13.653
2024-10-29T16:30:00,0.19,0.336,9.638
2024-10-29T17:00:00,0.189,0.358,11.703
2024-10-29T17:30:00,0.194,0.44,13.653
2024-10-29T18:00:00,0.194,0.342,11.703
2024-10-29T18:30:00,0.191,0.303,12.603
2024-10-29T19:00:00,0.189,0.304,12.603
2024-10-29T19:30:00,0.184,0.338,12.603
2024-10-29T20:00:00,0.175,0.366,13.653
2024-10-29T20:30:00,0.192,0.303,11.703
2024-10-29T21:00:00,0.185,0.264,13.653
2024-10-29T21:30:00,0.172,0.283,11.703
2024-10-29T22:00:00,0.188,0.291,11.703
2024-10-29T22:30:00,0.205,0.316,13.653
2024-10-29T23:00:00,0.191,0.317,13.653
2024-10-29T23:30:00,0.187,0.293,13.653
2024-10-30T00:00:00,0.188,0.305,13.653
2024-10-30T00:30:00,0.192,0.28,12.603
2024-10-30T01:00:00,0.19,0.339,12.603
2024-10-30T01:30:00,0.179,0.29,12.603
2024-10-30T02:00:00,0.19,0.287,13.653
2024-10-30T02:30:00,0.173,0.287,11.703
2024-10-30T03:00:00,0.185,0.307,11.703
2024-10-30T03:30:00,0.193,0.301,13.653
2024-10-30T04:30:00,0.193,0.307,13.653
2024-10-30T05:00:00,0.18,0.29,11.703
2024-10-30T05:30:00,0.197,0.289,13.653
2024-10-30T06:00:00,0.209,0.35,11.703
2024-10-30T06:30:00,0.205,0.32,11.703
2024-10-30T07:00:00,0.213,0.344,10.24
2024-10-30T07:30:00,0.208,0.338,10.24
2024-10-30T08:00:00,0.199,0.285,10.24
2024-10-30T08:30:00,0.199,0.271,10.24
2024-10-30T09:00:00,0.188,0.288,12.603
2024-10-30T09:30:00,0.178,0.285,12.603
2024-10-30T10:00:00,0.185,0.31,9.638
2024-10-30T10:30:00,0.165,0.275,10.923
2024-10-30T11:00:00,0.162,0.322,12.603
2024-10-30T11:30:00,0.135,0.259,9.638
2024-10-30T12:00:00,0.13,0.321,9.638
2024-10-30T12:30:00,0.127,0.311,9.638
2024-10-30T13:00:00,0.137,0.284,12.603
2024-10-30T13:30:00,0.155,0.356,10.923
2024-10-30T14:00:00,0.14,0.277,10.923
2024-10-30T14:30:00,0.163,0.346,10.923
2024-10-30T15:00:00,0.16,0.334,8.192
2024-10-30T15:30:00,0.153,0.382,8.623
2024-10-30T16:00:00,0.143,0.32,8.623
2024-10-30T16:30:00,0.123,0.253,11.703
2024-10-30T17:00:00,0.126,0.285,5.461
2024-10-30T17:30:00,0.153,0.247,11.703
2024-10-30T18:00:00,0.129,0.222,10.923
2024-10-30T18:30:00,0.138,0.226,10.923
2024-10-30T19:00:00,0.146,0.243,11.703
2024-10-30T19:30:00,0.155,0.253,10.923
2024-10-30T20:00:00,0.148,0.272,10.923
2024-10-30T20:30:00,0.154,0.257,10.923
2024-10-30T21:00:00,0.145,0.257,9.638
2024-10-30T21:30:00,0.157,0.261,11.703
2024-10-30T22:00:00,0.149,0.218,10.923
2024-10-30T22:30:00,0.145,0.229,11.703
2024-10-30T23:00:00,0.145,0.216,10.923
2024-10-30T23:30:00,0.144,0.225,10.24
2024-10-31T00:00:00,0.156,0.249,10.923
2024-10-31T00:30:00,0.157,0.249,10.923
2024-10-31T01:00:00,0.146,0.251,10.923
2024-10-31T01:30:00,0.162,0.264,10.923
2024-10-31T02:00:00,0.152,0.233,10.24
2024-10-31T02:30:00,0.159,0.236,10.923
2024-10-31T03:00:00,0.153,0.258,10.24
2024-10-31T03:30:00,0.143,0.198,11.703
2024-10-31T04:00:00,0.131,0.256,10.24
2024-10-31T04:30:00,0.132,0.23,10.923
2024-10-31T05:00:00,0.121,0.225,11.703
2024-10-31T05:30:00,0.114,0.171,11.703
2024-10-31T06:00:00,0.116,0.208,10.923
2024-10-31T06:30:00,0.127,0.266,9.638
2024-10-31T07:00:00,0.125,0.227,10.923
2024-10-31T07:30:00,0.151,0.258,10.923
2024-10-31T08:00:00,0.113,0.174,10.923
2024-10-31T08:30:00,0.122,0.183,10.24
2024-10-31T09:00:00,0.119,0.178,11.703
2024-10-31T09:30:00,0.12,0.193,10.923
2024-10-31T10:00:00,0.101,0.16,10.923
2024-10-31T10:30:00,0.106,0.163,10.923
2024-10-31T11:00:00,0.116,0.21,10.923
2024-10-31T11:30:00,0.11,0.159,7.447
2024-10-31T12:00:00,0.105,0.186,10.24
2024-10-31T12:30:00,0.108,0.185,9.638
2024-10-31T13:00:00,0.113,0.184,10.923
2024-10-31T13:30:00,0.108,0.179,10.923
2024-10-31T14:00:00,0.122,0.182,10.923
2024-10-31T14:30:00,0.118,0.188,10.923
2024-10-31T15:00:00,0.123,0.174,10.923
2024-10-31T15:30:00,0.105,0.171,10.923
2024-10-31T16:00:00,0.102,0.164,10.24
2024-10-31T16:30:00,0.111,0.172,10.24
2024-10-31T17:00:00,0.122,0.183,9.638
2024-10-31T17:30:00,0.105,0.153,10.24
2024-10-31T18:00:00,0.108,0.189,9.638
2024-10-31T18:30:00,0.11,0.158,9.102
2024-10-31T19:00:00,0.098,0.152,9.638
2024-10-31T19:30:00,0.103,0.174,10.24
2024-10-31T20:00:00,0.099,0.168,8.192
2024-10-31T20:30:00,0.093,0.15,8.192
2024-10-31T21:00:00,0.097,0.163,9.638
2024-10-31T21:30:00,0.093,0.16,9.638
2024-10-31T22:00:00,0.096,0.143,10.24
2024-10-31T22:30:00,0.091,0.153,9.102
2024-10-31T23:00:00,0.094,0.136,10.24
2024-10-31T23:30:00,0.092,0.144,9.102
2024-11-01T00:00:00,0.093,0.147,9.638
2024-11-01T00:30:00,0.092,0.158,13.653
2024-11-01T01:00:00,0.095,0.143,9.102
2024-11-01T01:30:00,0.103,0.16,8.623
2024-11-01T02:00:00,0.098,0.162,10.24
2024-11-01T02:30:00,0.1,0.186,10.24
2024-11-01T03:00:00,0.094,0.148,9.102
2024-11-01T03:30:00,0.093,0.154,9.638
2024-11-01T04:00:00,0.089,0.163,9.102
2024-11-01T04:30:00,0.086,0.133,9.638
2024-11-01T05:00:00,0.094,0.148,10.24
2024-11-01T05:30:00,0.087,0.149,9.638
2024-11-01T06:00:00,0.084,0.118,9.638
2024-11-01T06:30:00,0.082,0.135,9.102
2024-11-01T07:00:00,0.084,0.115,9.638
2024-11-01T07:30:00,0.084,0.135,9.638
2024-11-01T08:00:00,0.084,0.157,10.24
2024-11-01T08:30:00,0.078,0.121,11.703
2024-11-01T09:00:00,0.084,0.126,11.703
2024-11-01T09:30:00,0.085,0.127,10.24
2024-11-01T10:00:00,0.085,0.131,11.703
2024-11-01T10:30:00,0.089,0.166,11.703
2024-11-01T11:00:00,0.082,0.134,9.638
2024-11-01T11:30:00,0.085,0.134,9.638
2024-11-01T12:00:00,0.08,0.167,9.638
2024-11-01T12:30:00,0.06,0.142,4.819
2024-11-01T13:00:00,0.067,0.168,7.802
2024-11-01T13:30:00,0.075,0.177,5.461
2024-11-01T14:00:00,0.078,0.207,10.923
2024-11-01T14:30:00,0.077,0.18,10.923
2024-11-01T15:00:00,0.086,0.168,8.192
2024-11-01T15:30:00,0.08,0.144,10.24
2024-11-01T16:00:00,0.086,0.162,10.923
2024-11-01T16:30:00,0.096,0.191,8.192
2024-11-01T17:00:00,0.102,0.223,9.638
2024-11-01T17:30:00,0.095,0.145,10.923
2024-11-01T18:00:00,0.092,0.154,10.24
2024-11-01T18:30:00,0.085,0.164,9.638
2024-11-01T19:00:00,0.085,0.137,9.638
2024-11-01T19:30:00,0.083,0.133,11.703
2024-11-01T20:00:00,0.094,0.166,10.923
2024-11-01T20:30:00,0.09,0.152,11.703
2024-11-01T21:00:00,0.091,0.144,10.923
2024-11-01T21:30:00,0.091,0.143,11.703
2024-11-01T22:00:00,0.104,0.175,11.703
2024-11-01T22:30:00,0.095,0.182,10.24
2024-11-01T23:00:00,0.096,0.148,9.638
2024-11-01T23:30:00,0.096,0.152,11.703
2024-11-02T00:00:00,0.093,0.175,10.24
2024-11-02T00:30:00,0.097,0.164,10.923
2024-11-02T01:00:00,0.092,0.129,10.923
2024-11-02T01:30:00,0.097,0.149,10.923
2024-11-02T02:00:00,0.099,0.167,10.923
2024-11-02T02:30:00,0.102,0.176,10.923
2024-11-02T03:00:00,0.095,0.175,10.24
2024-11-02T03:30:00,0.103,0.167,9.638
2024-11-02T04:00:00,0.105,0.167,10.24
2024-11-02T04:30:00,0.104,0.147,10.24
2024-11-02T05:00:00,0.097,0.165,9.638
2024-11-02T05:30:00,0.095,0.143,10.24
2024-11-02T06:00:00,0.09,0.141,9.102
2024-11-02T06:30:00,0.087,0.129,9.638
2024-11-02T07:00:00,0.083,0.139,9.102
2024-11-02T07:30:00,0.086,0.134,8.623
2024-11-02T08:00:00,0.088,0.143,10.24
2024-11-02T08:30:00,0.085,0.122,10.24
2024-11-02T09:00:00,0.085,0.117,8.623
2024-11-02T09:30:00,0.083,0.135,10.24
2024-11-02T10:00:00,0.098,0.174,8.623
2024-11-02T10:30:00,0.082,0.121,10.24
2024-11-02T11:00:00,0.081,0.155,8.192
2024-11-02T11:30:00,0.08,0.127,9.638
2024-11-02T12:00:00,0.08,0.13,9.638
2024-11-02T12:30:00,0.078,0.121,10.24
2024-11-02T13:00:00,0.084,0.202,10.24
2024-11-02T13:30:00,0.066,0.149,9.102
2024-11-02T14:00:00,0.067,0.15,10.24
2024-11-02T14:30:00,0.069,0.124,9.638
2024-11-02T15:00:00,0.072,0.166,10.24
2024-11-02T15:30:00,0.082,0.121,9.638
2024-11-02T16:00:00,0.087,0.138,10.24
2024-11-02T16:30:00,0.081,0.122,10.24
2024-11-02T17:00:00,0.087,0.146,9.638
